source,target,id,weight,description,text_unit_ids,human_readable_id,source_degree,target_degree,rank,edge_details
SUNNOH,350ML CAN,5b8d20162c024079856f7b377d14fb00,3.0,"SUNNOH is associated with various beverage products, including those packaged in 350ml can format.",807ab2b7739147098735831faba6b880,219,13,6,19,"{'human_readable_id': 219, 'source': 'SUNNOH', 'target': '350ML CAN', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 350ml can format.', 'rank': 19}"
SUNNOH,330ML CAN,d6f77b92521b48a0a34b376f33bc6795,3.0,"SUNNOH is associated with various beverage products, including those packaged in 330ml can format.",807ab2b7739147098735831faba6b880,220,13,6,19,"{'human_readable_id': 220, 'source': 'SUNNOH', 'target': '330ML CAN', 'description': 'SUNNOH is associated with various beverage products, including those packaged in 330ml can format.', 'rank': 19}"
HUNGPP,THUALTC,5773dacfcfe44990bf040f6f54a03ac5,8.0,"Both HUNGPP and THUALTC are organizations that have reported high performance metrics across various indices, indicating a potential competitive or collaborative relationshipBoth HUNGPP and THUALTC are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",221,8,8,16,"{'human_readable_id': 221, 'source': 'HUNGPP', 'target': 'THUALTC', 'description': 'Both HUNGPP and THUALTC are organizations that have reported high performance metrics across various indices, indicating a potential competitive or collaborative relationshipBoth HUNGPP and THUALTC are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
HUNGPP,THUALTN,84c25f82f0434a3a8ada74aa5d6c9c6f,8.0,"Both HUNGPP and THUALTN are organizations that have shown high performance metrics, suggesting they may operate in similar sectors or marketsBoth HUNGPP and THUALTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",222,8,8,16,"{'human_readable_id': 222, 'source': 'HUNGPP', 'target': 'THUALTN', 'description': 'Both HUNGPP and THUALTN are organizations that have shown high performance metrics, suggesting they may operate in similar sectors or marketsBoth HUNGPP and THUALTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
HUNGPP,HUNGLTC,fd447c6a77104cbf80bc3d8331f753f7,8.0,"Both HUNGPP and HUNGLTC are organizations involved in SKU/Outlet performance metricsHUNGPP and HUNGLTC are organizations that have reported significant performance metrics, indicating they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",223,8,8,16,"{'human_readable_id': 223, 'source': 'HUNGPP', 'target': 'HUNGLTC', 'description': 'Both HUNGPP and HUNGLTC are organizations involved in SKU/Outlet performance metricsHUNGPP and HUNGLTC are organizations that have reported significant performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
HUNGPP,HUNGLTN,f3fc8350b73d413d8ac8bd2f1e9fe02b,8.0,"HUNGPP and HUNGLTN are organizations that have shown high performance metrics, suggesting potential competition or collaborationBoth HUNGPP and HUNGLTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",224,8,8,16,"{'human_readable_id': 224, 'source': 'HUNGPP', 'target': 'HUNGLTN', 'description': 'HUNGPP and HUNGLTN are organizations that have shown high performance metrics, suggesting potential competition or collaborationBoth HUNGPP and HUNGLTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
HUNGPP,THLNC,f5b0a7a822734aee95fb405b58a21875,8.0,"Both HUNGPP and THLNC are organizations involved in SKU/Outlet performance metricsBoth HUNGPP and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domains","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",225,8,8,16,"{'human_readable_id': 225, 'source': 'HUNGPP', 'target': 'THLNC', 'description': 'Both HUNGPP and THLNC are organizations involved in SKU/Outlet performance metricsBoth HUNGPP and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domains', 'rank': 16}"
HUNGPP,THLNTN,1dd540694e654d34b948e0fc4cb04805,8.0,"Both HUNGPP and THLNTN are organizations involved in SKU/Outlet performance metricsHUNGPP and THLNTN are organizations that have reported high performance metrics, suggesting they may be in similar industries","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",226,8,8,16,"{'human_readable_id': 226, 'source': 'HUNGPP', 'target': 'THLNTN', 'description': 'Both HUNGPP and THLNTN are organizations involved in SKU/Outlet performance metricsHUNGPP and THLNTN are organizations that have reported high performance metrics, suggesting they may be in similar industries', 'rank': 16}"
HUNGPP,THCXG,46b82bbf1d604d618d0272ac57fba1d8,8.0,"Both HUNGPP and THCXG are organizations involved in SKU/Outlet performance metricsHUNGPP and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",227,8,8,16,"{'human_readable_id': 227, 'source': 'HUNGPP', 'target': 'THCXG', 'description': 'Both HUNGPP and THCXG are organizations involved in SKU/Outlet performance metricsHUNGPP and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
HUNGPP,HUNGXG,5fa385759dbe4686a2e172f95803218b,8.0,"Both HUNGPP and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationshipBoth HUNGPP and HUNGXG are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",228,8,8,16,"{'human_readable_id': 228, 'source': 'HUNGPP', 'target': 'HUNGXG', 'description': 'Both HUNGPP and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationshipBoth HUNGPP and HUNGXG are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTC,THUALTN,f090aa6940c4419abcafdbfc52cc0d6c,8.0,"Both THUALTC and THUALTN are organizations involved in SKU/Outlet performance metricsTHUALTC and THUALTN are organizations that have shown high performance metrics, indicating they may operate in similar sectors","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",229,8,8,16,"{'human_readable_id': 229, 'source': 'THUALTC', 'target': 'THUALTN', 'description': 'Both THUALTC and THUALTN are organizations involved in SKU/Outlet performance metricsTHUALTC and THUALTN are organizations that have shown high performance metrics, indicating they may operate in similar sectors', 'rank': 16}"
THUALTC,HUNGLTC,ad0cbf1ee15842f691aa5296fbdb364b,8.0,"THUALTC and HUNGLTC are organizations that have reported significant performance metrics, suggesting potential competition or collaborationBoth THUALTC and HUNGLTC are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",230,8,8,16,"{'human_readable_id': 230, 'source': 'THUALTC', 'target': 'HUNGLTC', 'description': 'THUALTC and HUNGLTC are organizations that have reported significant performance metrics, suggesting potential competition or collaborationBoth THUALTC and HUNGLTC are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTC,HUNGLTN,0b87c02a343a4879ac78cf2efc762446,8.0,"THUALTC and HUNGLTN are organizations that have shown high performance metrics, indicating they may be in similar industriesBoth THUALTC and HUNGLTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",231,8,8,16,"{'human_readable_id': 231, 'source': 'THUALTC', 'target': 'HUNGLTN', 'description': 'THUALTC and HUNGLTN are organizations that have shown high performance metrics, indicating they may be in similar industriesBoth THUALTC and HUNGLTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTC,THLNC,08f11c9caad341c88a21fdad924a7abf,8.0,"Both THUALTC and THLNC are organizations involved in SKU/Outlet performance metricsBoth THUALTC and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domains","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",232,8,8,16,"{'human_readable_id': 232, 'source': 'THUALTC', 'target': 'THLNC', 'description': 'Both THUALTC and THLNC are organizations involved in SKU/Outlet performance metricsBoth THUALTC and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domains', 'rank': 16}"
THUALTC,THLNTN,77e6fb79b3794ea5802ce9a664b200bd,8.0,"Both THUALTC and THLNTN are organizations involved in SKU/Outlet performance metricsTHUALTC and THLNTN are organizations that have reported high performance metrics, suggesting they may be in similar industries","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",233,8,8,16,"{'human_readable_id': 233, 'source': 'THUALTC', 'target': 'THLNTN', 'description': 'Both THUALTC and THLNTN are organizations involved in SKU/Outlet performance metricsTHUALTC and THLNTN are organizations that have reported high performance metrics, suggesting they may be in similar industries', 'rank': 16}"
THUALTC,THCXG,634432cf558e4a50832b6ad2be2e9800,8.0,"THUALTC and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth THUALTC and THCXG are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",234,8,8,16,"{'human_readable_id': 234, 'source': 'THUALTC', 'target': 'THCXG', 'description': 'THUALTC and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth THUALTC and THCXG are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTC,HUNGXG,01a8c8f9c6db4c18a7a3a9f3260e5e8e,8.0,"Both THUALTC and HUNGXG are organizations involved in SKU/Outlet performance metricsBoth THUALTC and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",235,8,8,16,"{'human_readable_id': 235, 'source': 'THUALTC', 'target': 'HUNGXG', 'description': 'Both THUALTC and HUNGXG are organizations involved in SKU/Outlet performance metricsBoth THUALTC and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship', 'rank': 16}"
THUALTN,HUNGLTC,2df27218da324e2d8e65eb4bd1980d0a,8.0,"Both THUALTN and HUNGLTC are organizations involved in SKU/Outlet performance metricsTHUALTN and HUNGLTC are organizations that have shown high performance metrics, indicating they may be in similar sectors","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",236,8,8,16,"{'human_readable_id': 236, 'source': 'THUALTN', 'target': 'HUNGLTC', 'description': 'Both THUALTN and HUNGLTC are organizations involved in SKU/Outlet performance metricsTHUALTN and HUNGLTC are organizations that have shown high performance metrics, indicating they may be in similar sectors', 'rank': 16}"
THUALTN,HUNGLTN,6282631ed34947deb1f1ff77df870025,8.0,"THUALTN and HUNGLTN are organizations that have reported significant performance metrics, suggesting potential competition or collaborationBoth THUALTN and HUNGLTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",237,8,8,16,"{'human_readable_id': 237, 'source': 'THUALTN', 'target': 'HUNGLTN', 'description': 'THUALTN and HUNGLTN are organizations that have reported significant performance metrics, suggesting potential competition or collaborationBoth THUALTN and HUNGLTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTN,THLNC,909f40657a964261841497b2d86a6243,8.0,"Both THUALTN and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domainsBoth THUALTN and THLNC are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",238,8,8,16,"{'human_readable_id': 238, 'source': 'THUALTN', 'target': 'THLNC', 'description': 'Both THUALTN and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domainsBoth THUALTN and THLNC are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTN,THLNTN,dc3e1b8d82a64ef48b9438b91199befb,8.0,"THUALTN and THLNTN are organizations that have shown high performance metrics, indicating they may be in similar industriesBoth THUALTN and THLNTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",239,8,8,16,"{'human_readable_id': 239, 'source': 'THUALTN', 'target': 'THLNTN', 'description': 'THUALTN and THLNTN are organizations that have shown high performance metrics, indicating they may be in similar industriesBoth THUALTN and THLNTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THUALTN,THCXG,6dfef5cd0d684f65bf1faa59d8a5e02a,8.0,"Both THUALTN and THCXG are organizations involved in SKU/Outlet performance metricsTHUALTN and THCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",240,8,8,16,"{'human_readable_id': 240, 'source': 'THUALTN', 'target': 'THCXG', 'description': 'Both THUALTN and THCXG are organizations involved in SKU/Outlet performance metricsTHUALTN and THCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators', 'rank': 16}"
THUALTN,HUNGXG,699b67ad96b3401e88169cf55124f40b,8.0,"Both THUALTN and HUNGXG are organizations involved in SKU/Outlet performance metricsBoth THUALTN and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",241,8,8,16,"{'human_readable_id': 241, 'source': 'THUALTN', 'target': 'HUNGXG', 'description': 'Both THUALTN and HUNGXG are organizations involved in SKU/Outlet performance metricsBoth THUALTN and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
HUNGLTC,HUNGLTN,27283f51118a460cabaffac466fb3124,8.0,"Both HUNGLTC and HUNGLTN are organizations involved in SKU/Outlet performance metricsHUNGLTC and HUNGLTN are organizations that have reported significant performance metrics, suggesting potential competition or collaboration","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",242,8,8,16,"{'human_readable_id': 242, 'source': 'HUNGLTC', 'target': 'HUNGLTN', 'description': 'Both HUNGLTC and HUNGLTN are organizations involved in SKU/Outlet performance metricsHUNGLTC and HUNGLTN are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
HUNGLTC,THLNC,ad50855edaa64875acd4821a805a87f6,8.0,"Both HUNGLTC and THLNC are organizations involved in SKU/Outlet performance metricsBoth HUNGLTC and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domains","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",243,8,8,16,"{'human_readable_id': 243, 'source': 'HUNGLTC', 'target': 'THLNC', 'description': 'Both HUNGLTC and THLNC are organizations involved in SKU/Outlet performance metricsBoth HUNGLTC and THLNC are organizations involved in performance metrics, indicating a potential relationship in their operational domains', 'rank': 16}"
HUNGLTC,THLNTN,f667408e279b486c91a672ff6248cb16,8.0,"Both HUNGLTC and THLNTN are organizations involved in SKU/Outlet performance metricsHUNGLTC and THLNTN are organizations that have shown high performance metrics, indicating they may be in similar industries","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",244,8,8,16,"{'human_readable_id': 244, 'source': 'HUNGLTC', 'target': 'THLNTN', 'description': 'Both HUNGLTC and THLNTN are organizations involved in SKU/Outlet performance metricsHUNGLTC and THLNTN are organizations that have shown high performance metrics, indicating they may be in similar industries', 'rank': 16}"
HUNGLTC,THCXG,75394cb8a8894d96857f71238017c4bd,8.0,"Both HUNGLTC and THCXG are organizations involved in SKU/Outlet performance metricsHUNGLTC and THCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",245,8,8,16,"{'human_readable_id': 245, 'source': 'HUNGLTC', 'target': 'THCXG', 'description': 'Both HUNGLTC and THCXG are organizations involved in SKU/Outlet performance metricsHUNGLTC and THCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators', 'rank': 16}"
HUNGLTC,HUNGXG,ab0357b91f0c454d8f819db471e3124b,8.0,"Both HUNGLTC and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth HUNGLTC and HUNGXG are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",246,8,8,16,"{'human_readable_id': 246, 'source': 'HUNGLTC', 'target': 'HUNGXG', 'description': 'Both HUNGLTC and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth HUNGLTC and HUNGXG are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
HUNGLTN,THLNC,c54f24d7bb9847f6800c4f9e40662a20,8.0,"Both HUNGLTN and THLNC are organizations involved in SKU/Outlet performance metricsHUNGLTN and THLNC are organizations that have reported high performance metrics, suggesting potential competition or collaboration","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",247,8,8,16,"{'human_readable_id': 247, 'source': 'HUNGLTN', 'target': 'THLNC', 'description': 'Both HUNGLTN and THLNC are organizations involved in SKU/Outlet performance metricsHUNGLTN and THLNC are organizations that have reported high performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
HUNGLTN,THLNTN,2a208e8657834baa954e5e3e9a49f6ee,8.0,"HUNGLTN and THLNTN are organizations that have shown high performance metrics, indicating they may be in similar sectorsBoth HUNGLTN and THLNTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",248,8,8,16,"{'human_readable_id': 248, 'source': 'HUNGLTN', 'target': 'THLNTN', 'description': 'HUNGLTN and THLNTN are organizations that have shown high performance metrics, indicating they may be in similar sectorsBoth HUNGLTN and THLNTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
HUNGLTN,THCXG,faad0a2043a34b42b7f6a8ae87050bc6,8.0,"Both HUNGLTN and THCXG are organizations involved in SKU/Outlet performance metricsHUNGLTN and THCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",249,8,8,16,"{'human_readable_id': 249, 'source': 'HUNGLTN', 'target': 'THCXG', 'description': 'Both HUNGLTN and THCXG are organizations involved in SKU/Outlet performance metricsHUNGLTN and THCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators', 'rank': 16}"
HUNGLTN,HUNGXG,1ba1f24177594249a2921deea84d2754,8.0,"Both HUNGLTN and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth HUNGLTN and HUNGXG are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",250,8,8,16,"{'human_readable_id': 250, 'source': 'HUNGLTN', 'target': 'HUNGXG', 'description': 'Both HUNGLTN and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth HUNGLTN and HUNGXG are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THLNC,THLNTN,7d1eb08d81934fe3bde6ed9b39b8d775,8.0,"THLNC and THLNTN are organizations that have reported high performance metrics, suggesting potential competition or collaborationBoth THLNC and THLNTN are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",251,8,8,16,"{'human_readable_id': 251, 'source': 'THLNC', 'target': 'THLNTN', 'description': 'THLNC and THLNTN are organizations that have reported high performance metrics, suggesting potential competition or collaborationBoth THLNC and THLNTN are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THLNC,THCXG,53f12a55ebc44436819342253c4af18a,8.0,"Both THLNC and THCXG are organizations involved in SKU/Outlet performance metricsTHLNC and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",252,8,8,16,"{'human_readable_id': 252, 'source': 'THLNC', 'target': 'THCXG', 'description': 'Both THLNC and THCXG are organizations involved in SKU/Outlet performance metricsTHLNC and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
THLNC,HUNGXG,4e850da4a77f44d38b27716456643765,8.0,"Both THLNC and HUNGXG are organizations involved in SKU/Outlet performance metricsBoth THLNC and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",253,8,8,16,"{'human_readable_id': 253, 'source': 'THLNC', 'target': 'HUNGXG', 'description': 'Both THLNC and HUNGXG are organizations involved in SKU/Outlet performance metricsBoth THLNC and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship', 'rank': 16}"
THLNTN,THCXG,be472460d2ee4a27bfa6f840e570b2d5,8.0,"THLNTN and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth THLNTN and THCXG are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",254,8,8,16,"{'human_readable_id': 254, 'source': 'THLNTN', 'target': 'THCXG', 'description': 'THLNTN and THCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaboratorsBoth THLNTN and THCXG are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THLNTN,HUNGXG,9d92ca358a294bc0bd1de2a24fb39de4,8.0,"Both THLNTN and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationshipBoth THLNTN and HUNGXG are organizations involved in SKU/Outlet performance metrics","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",255,8,8,16,"{'human_readable_id': 255, 'source': 'THLNTN', 'target': 'HUNGXG', 'description': 'Both THLNTN and HUNGXG are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationshipBoth THLNTN and HUNGXG are organizations involved in SKU/Outlet performance metrics', 'rank': 16}"
THCXG,HUNGXG,23e33de3cf2d4c8a96ea4ca81ee76ad6,2.0,"Both THCXG and HUNGXG are organizations involved in SKU/Outlet performance metricsTHCXG and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators","753e94c93b9d47a594e3d045719e1072,edf5c99c140d47569a2dd3824f41ac7c",256,8,8,16,"{'human_readable_id': 256, 'source': 'THCXG', 'target': 'HUNGXG', 'description': 'Both THCXG and HUNGXG are organizations involved in SKU/Outlet performance metricsTHCXG and HUNGXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
LNVPT,SDHLB,c78011eb99b04ba9bdd70e23dd3c095b,5.0,"LNVPT and SDHLB are organizations that have reported high performance metrics, suggesting they may operate in similar sectors or markets",753e94c93b9d47a594e3d045719e1072,257,8,8,16,"{'human_readable_id': 257, 'source': 'LNVPT', 'target': 'SDHLB', 'description': 'LNVPT and SDHLB are organizations that have reported high performance metrics, suggesting they may operate in similar sectors or markets', 'rank': 16}"
LNVPT,TONGTC,ba170c8211cc49b0a842c8e1394fb0f8,5.0,"LNVPT and TONGTC are organizations that have shown high performance metrics, indicating a potential competitive or collaborative relationship",753e94c93b9d47a594e3d045719e1072,258,8,8,16,"{'human_readable_id': 258, 'source': 'LNVPT', 'target': 'TONGTC', 'description': 'LNVPT and TONGTC are organizations that have shown high performance metrics, indicating a potential competitive or collaborative relationship', 'rank': 16}"
LNVPT,SDCXG,1647b999c0ba472ba085ad66fd28a307,5.0,"Both LNVPT and SDCXG are organizations involved in performance metrics, indicating a potential relationship in their operational domains",753e94c93b9d47a594e3d045719e1072,259,8,8,16,"{'human_readable_id': 259, 'source': 'LNVPT', 'target': 'SDCXG', 'description': 'Both LNVPT and SDCXG are organizations involved in performance metrics, indicating a potential relationship in their operational domains', 'rank': 16}"
LNVPT,SDPPTN,3a3b5af1bf4741a283d891addda38ccd,5.0,"LNVPT and SDPPTN are organizations that have reported high performance metrics, suggesting they may be in similar industries",753e94c93b9d47a594e3d045719e1072,260,8,8,16,"{'human_readable_id': 260, 'source': 'LNVPT', 'target': 'SDPPTN', 'description': 'LNVPT and SDPPTN are organizations that have reported high performance metrics, suggesting they may be in similar industries', 'rank': 16}"
LNVPT,SDPPTC,18e77460487547f88029ff89f2ece844,5.0,"LNVPT and SDPPTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,261,8,8,16,"{'human_readable_id': 261, 'source': 'LNVPT', 'target': 'SDPPTC', 'description': 'LNVPT and SDPPTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
LNVPT,TONLTN,449a4aca986049ac8b7ce53e2c40f494,5.0,"LNVPT and TONLTN are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship",753e94c93b9d47a594e3d045719e1072,262,8,8,16,"{'human_readable_id': 262, 'source': 'LNVPT', 'target': 'TONLTN', 'description': 'LNVPT and TONLTN are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship', 'rank': 16}"
LNVPT,TONLTC,aad2a6c006254edf86f6c469c4b9213a,5.0,"Both LNVPT and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,263,8,8,16,"{'human_readable_id': 263, 'source': 'LNVPT', 'target': 'TONLTC', 'description': 'Both LNVPT and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
LNVPT,HNALTC,df2f911a41434e99ad518b836b39d5d1,5.0,"LNVPT and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,264,8,8,16,"{'human_readable_id': 264, 'source': 'LNVPT', 'target': 'HNALTC', 'description': 'LNVPT and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
SDHLB,TONGTC,158073c269d24a3e8d6ba460e7da1346,5.0,"SDHLB and TONGTC are organizations that have shown high performance metrics, indicating they may be in similar sectors",753e94c93b9d47a594e3d045719e1072,265,8,8,16,"{'human_readable_id': 265, 'source': 'SDHLB', 'target': 'TONGTC', 'description': 'SDHLB and TONGTC are organizations that have shown high performance metrics, indicating they may be in similar sectors', 'rank': 16}"
SDHLB,SDCXG,a8cb50a29c8d40d9981d3a7539f66d97,5.0,"SDHLB and SDCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,266,8,8,16,"{'human_readable_id': 266, 'source': 'SDHLB', 'target': 'SDCXG', 'description': 'SDHLB and SDCXG are organizations that have reported high performance metrics, suggesting they may be competitors or collaborators', 'rank': 16}"
SDHLB,SDPPTN,2e7158978a9c4afd8ec0f3d608c38b7e,5.0,"Both SDHLB and SDPPTN are organizations involved in performance metrics, indicating a potential relationship in their operational domains",753e94c93b9d47a594e3d045719e1072,267,8,8,16,"{'human_readable_id': 267, 'source': 'SDHLB', 'target': 'SDPPTN', 'description': 'Both SDHLB and SDPPTN are organizations involved in performance metrics, indicating a potential relationship in their operational domains', 'rank': 16}"
SDHLB,SDPPTC,7b8657ea0b154f609e55291133bdd91c,5.0,"SDHLB and SDPPTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,268,8,8,16,"{'human_readable_id': 268, 'source': 'SDHLB', 'target': 'SDPPTC', 'description': 'SDHLB and SDPPTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDHLB,TONLTN,3aadf821069a4b6eae01c0685736f03d,5.0,"SDHLB and TONLTN are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship",753e94c93b9d47a594e3d045719e1072,269,8,8,16,"{'human_readable_id': 269, 'source': 'SDHLB', 'target': 'TONLTN', 'description': 'SDHLB and TONLTN are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship', 'rank': 16}"
