source,target,id,weight,description,text_unit_ids,human_readable_id,source_degree,target_degree,rank,edge_details
CHRISTMAS,FRUIT,1f827a15eb594ad782c83b52810b5555,6.0,"Fruit is an essential part of the Christmas celebrations, often used in decorations and meals",a6a6c23a41a64c52b3fa6d071878e411,170,37,1,38,"{'human_readable_id': 170, 'source': 'CHRISTMAS', 'target': 'FRUIT', 'description': 'Fruit is an essential part of the Christmas celebrations, often used in decorations and meals', 'rank': 38}"
CHRISTMAS,PUNCH,7ce22857e4964087898c3baef61e518a,6.0,Punch is a festive drink commonly enjoyed during Christmas celebrations,a6a6c23a41a64c52b3fa6d071878e411,171,37,2,39,"{'human_readable_id': 171, 'source': 'CHRISTMAS', 'target': 'PUNCH', 'description': 'Punch is a festive drink commonly enjoyed during Christmas celebrations', 'rank': 39}"
CHRISTMAS,CHESTNUTS,0943bd32a59c45bbb1927ef7dd2eb253,6.0,Chestnuts are a traditional treat associated with Christmas festivities,a6a6c23a41a64c52b3fa6d071878e411,172,37,1,38,"{'human_readable_id': 172, 'source': 'CHRISTMAS', 'target': 'CHESTNUTS', 'description': 'Chestnuts are a traditional treat associated with Christmas festivities', 'rank': 38}"
CHRISTMAS,SPANISH ONIONS,09370162c7b042778750666405b1680b,6.0,Spanish onions are part of the festive food offerings during Christmas,a6a6c23a41a64c52b3fa6d071878e411,173,37,1,38,"{'human_readable_id': 173, 'source': 'CHRISTMAS', 'target': 'SPANISH ONIONS', 'description': 'Spanish onions are part of the festive food offerings during Christmas', 'rank': 38}"
CHRISTMAS,PEARS,88826a0ac71643ff96430178750757cb,6.0,Pears are included in the variety of fruits available during the Christmas season,a6a6c23a41a64c52b3fa6d071878e411,174,37,1,38,"{'human_readable_id': 174, 'source': 'CHRISTMAS', 'target': 'PEARS', 'description': 'Pears are included in the variety of fruits available during the Christmas season', 'rank': 38}"
CHRISTMAS,APPLES,158a1cecaab4495ca132aa857fae16a7,6.0,Apples are part of the Christmas market offerings,a6a6c23a41a64c52b3fa6d071878e411,175,37,1,38,"{'human_readable_id': 175, 'source': 'CHRISTMAS', 'target': 'APPLES', 'description': 'Apples are part of the Christmas market offerings', 'rank': 38}"
CHRISTMAS,GRAPES,4abc22ff8b9f4936a3e3a1689f3bfc7f,6.0,Grapes are featured among the fruits available during the Christmas festivities,a6a6c23a41a64c52b3fa6d071878e411,176,37,1,38,"{'human_readable_id': 176, 'source': 'CHRISTMAS', 'target': 'GRAPES', 'description': 'Grapes are featured among the fruits available during the Christmas festivities', 'rank': 38}"
CHRISTMAS,FILBERTS,02510d1944d848b1b69647caf6d6ca77,6.0,Filberts are included in the festive offerings during Christmas,a6a6c23a41a64c52b3fa6d071878e411,177,37,1,38,"{'human_readable_id': 177, 'source': 'CHRISTMAS', 'target': 'FILBERTS', 'description': 'Filberts are included in the festive offerings during Christmas', 'rank': 38}"
CHRISTMAS,NORFOLK BIFFINS,41e637575a6945b3add152ca0081c82d,6.0,Norfolk Biffins are a type of apple associated with Christmas celebrations,a6a6c23a41a64c52b3fa6d071878e411,178,37,1,38,"{'human_readable_id': 178, 'source': 'CHRISTMAS', 'target': 'NORFOLK BIFFINS', 'description': 'Norfolk Biffins are a type of apple associated with Christmas celebrations', 'rank': 38}"
CHRISTMAS,FISH,b6c78b419e7f4f44bc5223196d3dfdc6,6.0,Fish are part of the offerings in the market during the Christmas season,a6a6c23a41a64c52b3fa6d071878e411,179,37,1,38,"{'human_readable_id': 179, 'source': 'CHRISTMAS', 'target': 'FISH', 'description': 'Fish are part of the offerings in the market during the Christmas season', 'rank': 38}"
CHRISTMAS,GROCERS' SHOPS,3b0897f1e281464cbbb9ba8c5f829646,6.0,The grocers' shops are bustling with activity as people prepare for Christmas,a6a6c23a41a64c52b3fa6d071878e411,180,37,1,38,"{'human_readable_id': 180, 'source': 'CHRISTMAS', 'target': ""GROCERS' SHOPS"", 'description': ""The grocers' shops are bustling with activity as people prepare for Christmas"", 'rank': 38}"
CHRISTMAS,CRATCHIT FAMILY,3f29bdca5ede45c3b641e86ff3e9bfca,1.0,"The Cratchit family celebrates Christmas together, highlighting their love and unity despite their hardships",b66dd745bf624e80a306cd171c42f8c7,181,37,8,45,"{'human_readable_id': 181, 'source': 'CHRISTMAS', 'target': 'CRATCHIT FAMILY', 'description': 'The Cratchit family celebrates Christmas together, highlighting their love and unity despite their hardships', 'rank': 45}"
CHRISTMAS,SPIRIT,0c799dfeeca34047b327150106633818,8.0,"The Spirit represents the essence of Christmas, guiding Scrooge to embrace its joy",39547542a64b49cfaaa8cae9469fa45c,182,37,10,47,"{'human_readable_id': 182, 'source': 'CHRISTMAS', 'target': 'SPIRIT', 'description': 'The Spirit represents the essence of Christmas, guiding Scrooge to embrace its joy', 'rank': 47}"
CHRISTMAS,SHIP,075e59f221834a168cce37eb4029377c,5.0,"The crew on the ship celebrates Christmas, sharing songs and thoughts of the holiday",39547542a64b49cfaaa8cae9469fa45c,183,37,2,39,"{'human_readable_id': 183, 'source': 'CHRISTMAS', 'target': 'SHIP', 'description': 'The crew on the ship celebrates Christmas, sharing songs and thoughts of the holiday', 'rank': 39}"
CHRISTMAS,SCROOGE'S NIECE,a5fd53dee666442ea062e69feaaf767e,1.0,Scrooge's niece embraces the spirit of Christmas and seeks to include Scrooge in the festivities,8727b4734d2849bea2ad3bb31f5c4e21,184,37,4,41,"{'human_readable_id': 184, 'source': 'CHRISTMAS', 'target': ""SCROOGE'S NIECE"", 'description': ""Scrooge's niece embraces the spirit of Christmas and seeks to include Scrooge in the festivities"", 'rank': 41}"
CHRISTMAS,GAMES,41680a88dbfd4aff847e24c0889a678e,8.0,"The games are an integral part of the Christmas celebration, enhancing the joy and togetherness of the gathering",f40ab074cdfe44ee98bd9250ca912ed6,185,37,1,38,"{'human_readable_id': 185, 'source': 'CHRISTMAS', 'target': 'GAMES', 'description': 'The games are an integral part of the Christmas celebration, enhancing the joy and togetherness of the gathering', 'rank': 38}"
CHRISTMAS,UNCLE SCROOGE,079020f1d33d428fa704b4dcbc7c89db,1.0,Christmas serves as the backdrop for Scrooge's transformation and reflections on generosity,7e21f083605548b8aa6e21e6d6525e61,186,37,5,42,"{'human_readable_id': 186, 'source': 'CHRISTMAS', 'target': 'UNCLE SCROOGE', 'description': ""Christmas serves as the backdrop for Scrooge's transformation and reflections on generosity"", 'rank': 42}"
CHRISTMAS,TINY TIM,833c87bb0cd6445aadc3b7cf8910ca66,1.0,"Tiny Tim's health and happiness are central to the Christmas spirit, highlighting themes of hope and charity",1690f3cd9c324d06baf94cdfa0d22aab,187,37,10,47,"{'human_readable_id': 187, 'source': 'CHRISTMAS', 'target': 'TINY TIM', 'description': ""Tiny Tim's health and happiness are central to the Christmas spirit, highlighting themes of hope and charity"", 'rank': 47}"
CHRISTMAS EVE,GHOST,e14bfeb6f7f74d30ba7f2325cf6416b3,1.0,The Ghost references Christmas Eve as a pivotal time related to the chains he forged in life,c3212c7b2d59478e8a7fb4305635902f,188,4,3,7,"{'human_readable_id': 188, 'source': 'CHRISTMAS EVE', 'target': 'GHOST', 'description': 'The Ghost references Christmas Eve as a pivotal time related to the chains he forged in life', 'rank': 7}"
CHRISTMAS EVE,FEZZIWIG,b42f1207cb12419dacf3c5e98ff688f9,7.0,"Fezziwig's celebrations are tied to Christmas Eve, highlighting the festive spirit of the event",bcf792c5ad004a5f85ad9a0b976f37ff,189,4,9,13,"{'human_readable_id': 189, 'source': 'CHRISTMAS EVE', 'target': 'FEZZIWIG', 'description': ""Fezziwig's celebrations are tied to Christmas Eve, highlighting the festive spirit of the event"", 'rank': 13}"
CHRISTMAS EVE,CITY,8855f1debb78493ea7cf9da83a34746a,1.0,"The city is lively during Christmas Eve, showcasing the bustling atmosphere and celebrations taking place",bcf792c5ad004a5f85ad9a0b976f37ff,190,4,3,7,"{'human_readable_id': 190, 'source': 'CHRISTMAS EVE', 'target': 'CITY', 'description': 'The city is lively during Christmas Eve, showcasing the bustling atmosphere and celebrations taking place', 'rank': 7}"
MARLEY'S GHOST,THE FIREPLACE,aef1279529bb4a60aa2d027f8f85bfc1,1.0,The fireplace is part of the setting where Marley's Ghost appears to Scrooge,4e15e9a9254344159af69d95ca842f75,191,5,1,6,"{'human_readable_id': 191, 'source': ""MARLEY'S GHOST"", 'target': 'THE FIREPLACE', 'description': ""The fireplace is part of the setting where Marley's Ghost appears to Scrooge"", 'rank': 6}"
MARLEY'S GHOST,THE CHAIN,129a1e6f26eb4ddc853aaba3d1015875,2.0,"Marley's Ghost drags the chain, which represents his past actions and regrets",4e15e9a9254344159af69d95ca842f75,192,5,1,6,"{'human_readable_id': 192, 'source': ""MARLEY'S GHOST"", 'target': 'THE CHAIN', 'description': ""Marley's Ghost drags the chain, which represents his past actions and regrets"", 'rank': 6}"
MARLEY'S GHOST,THE CELLAR,9f0a1ee7cb5a4639b48e519c0fe2dfbd,1.0,The noise from the cellar indicates the presence of Marley's Ghost,4e15e9a9254344159af69d95ca842f75,193,5,1,6,"{'human_readable_id': 193, 'source': ""MARLEY'S GHOST"", 'target': 'THE CELLAR', 'description': ""The noise from the cellar indicates the presence of Marley's Ghost"", 'rank': 6}"
GHOST,JACOB MARLEY,bb83bfac0455414f86fd94c80670814a,9.0,"The Ghost identifies itself as Jacob Marley, Scrooge's former business partner, indicating a direct relationship",c3212c7b2d59478e8a7fb4305635902f,194,3,5,8,"{'human_readable_id': 194, 'source': 'GHOST', 'target': 'JACOB MARLEY', 'description': ""The Ghost identifies itself as Jacob Marley, Scrooge's former business partner, indicating a direct relationship"", 'rank': 8}"
JACOB MARLEY,THREE SPIRITS,04522a1cc5c84091a564b9de924a7a02,7.0,Jacob Marley informs Scrooge that he will be haunted by the Three Spirits to guide him,b34cd7d4e58c4d45b2f6cf9de9d48cf7,195,5,2,7,"{'human_readable_id': 195, 'source': 'JACOB MARLEY', 'target': 'THREE SPIRITS', 'description': 'Jacob Marley informs Scrooge that he will be haunted by the Three Spirits to guide him', 'rank': 7}"
JACOB MARLEY,UNCLE SCROOGE,66d7dee3654f4d5daaa12b8e46f83fda,9.0,Jacob Marley warns Scrooge about the consequences of his actions and the importance of change,7e21f083605548b8aa6e21e6d6525e61,196,5,5,10,"{'human_readable_id': 196, 'source': 'JACOB MARLEY', 'target': 'UNCLE SCROOGE', 'description': 'Jacob Marley warns Scrooge about the consequences of his actions and the importance of change', 'rank': 10}"
SPIRIT,CHRISTMAS DAY,f6c13215cfae4747a2adaa5487fd98b7,9.0,The Spirit emphasizes the importance of Christmas Day and its associated values of generosity and kindness,86685be34b9147379f3a64232b3de036,197,10,6,16,"{'human_readable_id': 197, 'source': 'SPIRIT', 'target': 'CHRISTMAS DAY', 'description': 'The Spirit emphasizes the importance of Christmas Day and its associated values of generosity and kindness', 'rank': 16}"
SPIRIT,UNCLE SCROOGE,74a9319650a7415d9e39f4fb98dcc4c4,8.0,The Spirit guides Uncle Scrooge through reflections on his life and the impact of his actions,7e21f083605548b8aa6e21e6d6525e61,198,10,5,15,"{'human_readable_id': 198, 'source': 'SPIRIT', 'target': 'UNCLE SCROOGE', 'description': 'The Spirit guides Uncle Scrooge through reflections on his life and the impact of his actions', 'rank': 15}"
SPIRIT,IGNORANCE,2727150f7aad4016adffdbdae8fc4816,6.0,The Spirit reveals Ignorance to Scrooge as a representation of societal issues that need addressing,7e21f083605548b8aa6e21e6d6525e61,199,10,1,11,"{'human_readable_id': 199, 'source': 'SPIRIT', 'target': 'IGNORANCE', 'description': 'The Spirit reveals Ignorance to Scrooge as a representation of societal issues that need addressing', 'rank': 11}"
SPIRIT,WANT,8b7e6f3b1b31438988160f332ddfdf15,6.0,"The Spirit reveals Want to Scrooge, symbolizing the consequences of neglecting the needy",7e21f083605548b8aa6e21e6d6525e61,200,10,1,11,"{'human_readable_id': 200, 'source': 'SPIRIT', 'target': 'WANT', 'description': 'The Spirit reveals Want to Scrooge, symbolizing the consequences of neglecting the needy', 'rank': 11}"
SPIRIT,MYSTERIOUS PRESENCE,fe850b125b57459e8f96f33d2c266903,3.0,"The Mysterious Presence is embodied by the Spirit, evoking feelings of dread in Scrooge",e7e9ce0a599e4bf78a0d034b7de5bf9b,201,10,1,11,"{'human_readable_id': 201, 'source': 'SPIRIT', 'target': 'MYSTERIOUS PRESENCE', 'description': 'The Mysterious Presence is embodied by the Spirit, evoking feelings of dread in Scrooge', 'rank': 11}"
SPIRIT,MR. SCROOGE,3650065d5c4b408db96e98f8b3ede5d3,9.0,The Spirit represents Scrooge's conscience and guides him through his reflections on life and death,1e5d6680637e407caeada83abe186569,202,10,6,16,"{'human_readable_id': 202, 'source': 'SPIRIT', 'target': 'MR. SCROOGE', 'description': ""The Spirit represents Scrooge's conscience and guides him through his reflections on life and death"", 'rank': 16}"
SCHOOLMASTER,POSTBOY,f58fd807c9094658a1beb4b75b612e4d,12.0,"The postboy interacts with the schoolmaster, highlighting the social dynamics and class distinctions of the time",c275e2f3a8d4497c938f16c34c174e75,203,2,1,3,"{'human_readable_id': 203, 'source': 'SCHOOLMASTER', 'target': 'POSTBOY', 'description': 'The postboy interacts with the schoolmaster, highlighting the social dynamics and class distinctions of the time', 'rank': 3}"
FEZZIWIG,MISS FEZZIWIGS,e8b433f0fb9340eea50c7c18d07e15a1,5.0,"Fezziwig is the father of the Miss Fezziwigs, who join in the Christmas festivities, showcasing family bonds",bcf792c5ad004a5f85ad9a0b976f37ff,204,9,1,10,"{'human_readable_id': 204, 'source': 'FEZZIWIG', 'target': 'MISS FEZZIWIGS', 'description': 'Fezziwig is the father of the Miss Fezziwigs, who join in the Christmas festivities, showcasing family bonds', 'rank': 10}"
FEZZIWIG,FIDDLER,0f34ead93a1c4fdea74ceb7177471858,5.0,The fiddler is associated with Fezziwig as he provides music for the dances at the Christmas celebration,bcf792c5ad004a5f85ad9a0b976f37ff,205,9,1,10,"{'human_readable_id': 205, 'source': 'FEZZIWIG', 'target': 'FIDDLER', 'description': 'The fiddler is associated with Fezziwig as he provides music for the dances at the Christmas celebration', 'rank': 10}"
FEZZIWIG,COLD CAKE,c45a9a421a2d4282a4c1ccff27b138c1,5.0,"Cold cake is part of the refreshments served at Fezziwig's Christmas celebration, highlighting the festive food",bcf792c5ad004a5f85ad9a0b976f37ff,206,9,1,10,"{'human_readable_id': 206, 'source': 'FEZZIWIG', 'target': 'COLD CAKE', 'description': ""Cold cake is part of the refreshments served at Fezziwig's Christmas celebration, highlighting the festive food"", 'rank': 10}"
FEZZIWIG,NEGUS,868f8efd954740ddad3371f25ea6ce91,5.0,"Negus is part of the refreshments served at Fezziwig's Christmas celebration, contributing to the festive atmosphere",bcf792c5ad004a5f85ad9a0b976f37ff,207,9,1,10,"{'human_readable_id': 207, 'source': 'FEZZIWIG', 'target': 'NEGUS', 'description': ""Negus is part of the refreshments served at Fezziwig's Christmas celebration, contributing to the festive atmosphere"", 'rank': 10}"
FEZZIWIG,DANCE,76be111a35834bbca210d3faba92ef3a,9.0,"Fezziwig is the host of the dance, creating an environment of joy and celebration",09033c9ba42649b790c231c76a842ea8,208,9,2,11,"{'human_readable_id': 208, 'source': 'FEZZIWIG', 'target': 'DANCE', 'description': 'Fezziwig is the host of the dance, creating an environment of joy and celebration', 'rank': 11}"
CITY,BUSINESS MEN,97fca9000be84e50a9d3c42277080200,5.0,"The Business Men are part of the City, discussing the death of a man",e7e9ce0a599e4bf78a0d034b7de5bf9b,209,3,3,6,"{'human_readable_id': 209, 'source': 'CITY', 'target': 'BUSINESS MEN', 'description': 'The Business Men are part of the City, discussing the death of a man', 'rank': 6}"
MATRON,DAUGHTER,3c465173a2ed402c92ef37f2cd9fa4ce,11.0,"The matron and her daughter share a close bond, enjoying the chaos of their family life together",1444436f1ab2436e8045954b9b525b97,210,2,1,3,"{'human_readable_id': 210, 'source': 'MATRON', 'target': 'DAUGHTER', 'description': 'The matron and her daughter share a close bond, enjoying the chaos of their family life together', 'rank': 3}"
MOTHER,FATHER,b366bbdd8e90410da700ba4530d85c1e,10.0,"The father and mother share a loving relationship, united in their family life and the joy of Christmas",140507add366447a9d7e0f1695421887,211,2,2,4,"{'human_readable_id': 211, 'source': 'MOTHER', 'target': 'FATHER', 'description': 'The father and mother share a loving relationship, united in their family life and the joy of Christmas', 'rank': 4}"
MOTHER,CHILDREN,e1ee2e68338b48c6a747fe2a9d0e22f6,12.0,"The mother engages with the children, emphasizing her nurturing role within the family",140507add366447a9d7e0f1695421887,212,2,5,7,"{'human_readable_id': 212, 'source': 'MOTHER', 'target': 'CHILDREN', 'description': 'The mother engages with the children, emphasizing her nurturing role within the family', 'rank': 7}"
CHILDREN,FATHER,e09dc836d5be44b897c671b5c92ea329,11.0,"The father interacts with the children, showcasing his role in their happiness and the festive spirit",140507add366447a9d7e0f1695421887,213,5,2,7,"{'human_readable_id': 213, 'source': 'CHILDREN', 'target': 'FATHER', 'description': 'The father interacts with the children, showcasing his role in their happiness and the festive spirit', 'rank': 7}"
CHILDREN,OLD MAN,36ee000ed3624731a9324404fd04f202,6.0,"The old man sings a Christmas song to his children and grandchildren, fostering family traditions",39547542a64b49cfaaa8cae9469fa45c,214,5,2,7,"{'human_readable_id': 214, 'source': 'CHILDREN', 'target': 'OLD MAN', 'description': 'The old man sings a Christmas song to his children and grandchildren, fostering family traditions', 'rank': 7}"
CHILDREN,OLD WOMAN,304b016f219c42de8da4dca003b91643,5.0,"The old woman participates in the Christmas celebration with her family, sharing in the joy",39547542a64b49cfaaa8cae9469fa45c,215,5,2,7,"{'human_readable_id': 215, 'source': 'CHILDREN', 'target': 'OLD WOMAN', 'description': 'The old woman participates in the Christmas celebration with her family, sharing in the joy', 'rank': 7}"
CHILDREN,GENERATION,4039c129710d421b89afac8b6a3a0144,4.0,"The children represent the next generation in the family, continuing the Christmas traditions",39547542a64b49cfaaa8cae9469fa45c,216,5,1,6,"{'human_readable_id': 216, 'source': 'CHILDREN', 'target': 'GENERATION', 'description': 'The children represent the next generation in the family, continuing the Christmas traditions', 'rank': 6}"
CITY STREETS,GREAT BRITAIN,51e11265fbd94020b3699d8014ea5534,1.0,"The city streets are part of Great Britain, depicting the local atmosphere during the Christmas festivities",a6a6c23a41a64c52b3fa6d071878e411,217,2,1,3,"{'human_readable_id': 217, 'source': 'CITY STREETS', 'target': 'GREAT BRITAIN', 'description': 'The city streets are part of Great Britain, depicting the local atmosphere during the Christmas festivities', 'rank': 3}"
BELINDA CRATCHIT,CRATCHIT FAMILY,7224dcf4530f4983a6ddf978212aa34b,8.0,"Belinda Cratchit is a member of the Cratchit family, involved in the preparations for their Christmas dinner",f6f69b1df9af4c01834f8ca204e26a68,218,2,8,10,"{'human_readable_id': 218, 'source': 'BELINDA CRATCHIT', 'target': 'CRATCHIT FAMILY', 'description': 'Belinda Cratchit is a member of the Cratchit family, involved in the preparations for their Christmas dinner', 'rank': 10}"
PETER CRATCHIT,CRATCHIT FAMILY,68293207f70b4352b9651fe084236232,8.0,"Peter Cratchit is a member of the Cratchit family, contributing to the family's Christmas celebration",f6f69b1df9af4c01834f8ca204e26a68,219,4,8,12,"{'human_readable_id': 219, 'source': 'PETER CRATCHIT', 'target': 'CRATCHIT FAMILY', 'description': ""Peter Cratchit is a member of the Cratchit family, contributing to the family's Christmas celebration"", 'rank': 12}"
PETER CRATCHIT,TINY TIM,d70f96f8ab874921940502627650da9f,10.0,"Peter Cratchit is Tiny Tim's brother, who is hopeful for his brother's future",1e5d6680637e407caeada83abe186569,220,4,10,14,"{'human_readable_id': 220, 'source': 'PETER CRATCHIT', 'target': 'TINY TIM', 'description': ""Peter Cratchit is Tiny Tim's brother, who is hopeful for his brother's future"", 'rank': 14}"
CHRISTMAS DAY,BAKERS' SHOPS,7f6b8275bced4636b13f4214c5ffe935,6.0,Bakers' shops are busy during Christmas Day as people buy goods for celebrations,86685be34b9147379f3a64232b3de036,221,6,1,7,"{'human_readable_id': 221, 'source': 'CHRISTMAS DAY', 'target': ""BAKERS' SHOPS"", 'description': ""Bakers' shops are busy during Christmas Day as people buy goods for celebrations"", 'rank': 7}"
CHRISTMAS DAY,CRATCHIT FAMILY,743e1e8f06ff4f62a7d7ba1974df262b,10.0,Christmas Day is the occasion that brings the Cratchit family together for their festive celebration,f6f69b1df9af4c01834f8ca204e26a68,222,6,8,14,"{'human_readable_id': 222, 'source': 'CHRISTMAS DAY', 'target': 'CRATCHIT FAMILY', 'description': 'Christmas Day is the occasion that brings the Cratchit family together for their festive celebration', 'rank': 14}"
CHRISTMAS DAY,TINY TIM,eace58c588ca408e892e778ae9c429dc,6.0,Tiny Tim participates in the Christmas celebration by singing a song,484ea66bd6a84db4a1ed9670d4aa678c,223,6,10,16,"{'human_readable_id': 223, 'source': 'CHRISTMAS DAY', 'target': 'TINY TIM', 'description': 'Tiny Tim participates in the Christmas celebration by singing a song', 'rank': 16}"
CHRISTMAS DAY,MR. SCROOGE,51b25b8306934835aa66e9eb81599dc9,1.0,"Mr. Scrooge is the subject of a toast during the Cratchit family's Christmas celebration, despite their negative feelings towards him",484ea66bd6a84db4a1ed9670d4aa678c,224,6,6,12,"{'human_readable_id': 224, 'source': 'CHRISTMAS DAY', 'target': 'MR. SCROOGE', 'description': ""Mr. Scrooge is the subject of a toast during the Cratchit family's Christmas celebration, despite their negative feelings towards him"", 'rank': 12}"
YOUNG CRATCHITS,GOOSE,5a0b385b498e4cd4bf610d66cfa6097a,6.0,"The young Cratchits express excitement about the goose, symbolizing the festive meal they anticipate",86685be34b9147379f3a64232b3de036,225,3,2,5,"{'human_readable_id': 225, 'source': 'YOUNG CRATCHITS', 'target': 'GOOSE', 'description': 'The young Cratchits express excitement about the goose, symbolizing the festive meal they anticipate', 'rank': 5}"
GOOSE,CRATCHIT FAMILY,8844ab3a3e444e51b59a40c78e2a880b,1.0,"The goose is the main dish for the Cratchit family's Christmas dinner, representing their holiday feast",f6f69b1df9af4c01834f8ca204e26a68,226,2,8,10,"{'human_readable_id': 226, 'source': 'GOOSE', 'target': 'CRATCHIT FAMILY', 'description': ""The goose is the main dish for the Cratchit family's Christmas dinner, representing their holiday feast"", 'rank': 10}"
MARTHA CRATCHIT,CRATCHIT FAMILY,e071f561975849deb7f15ed1d60fa7b0,8.0,"Martha Cratchit is a member of the Cratchit family, returning home to celebrate Christmas with her family",f6f69b1df9af4c01834f8ca204e26a68,227,5,8,13,"{'human_readable_id': 227, 'source': 'MARTHA CRATCHIT', 'target': 'CRATCHIT FAMILY', 'description': 'Martha Cratchit is a member of the Cratchit family, returning home to celebrate Christmas with her family', 'rank': 13}"
MARTHA CRATCHIT,COUNTESS,14dfbc12da834d8a9d18608f1261527c,3.0,"Martha Cratchit mentions having seen a countess, indicating her exposure to higher social classes",484ea66bd6a84db4a1ed9670d4aa678c,228,5,1,6,"{'human_readable_id': 228, 'source': 'MARTHA CRATCHIT', 'target': 'COUNTESS', 'description': 'Martha Cratchit mentions having seen a countess, indicating her exposure to higher social classes', 'rank': 6}"
MARTHA CRATCHIT,LORD,198ffbe57d6c46ba8d71774be7acb87d,3.0,"Martha Cratchit mentions having seen a lord, indicating her exposure to higher social classes",484ea66bd6a84db4a1ed9670d4aa678c,229,5,1,6,"{'human_readable_id': 229, 'source': 'MARTHA CRATCHIT', 'target': 'LORD', 'description': 'Martha Cratchit mentions having seen a lord, indicating her exposure to higher social classes', 'rank': 6}"
MARTHA CRATCHIT,MASTER PETER,39d2aaf0ad194de39e76afd341d3c3ff,5.0,"Martha Cratchit shares her experiences with her brother Peter, showing their sibling relationship",484ea66bd6a84db4a1ed9670d4aa678c,230,5,1,6,"{'human_readable_id': 230, 'source': 'MARTHA CRATCHIT', 'target': 'MASTER PETER', 'description': 'Martha Cratchit shares her experiences with her brother Peter, showing their sibling relationship', 'rank': 6}"
TINY TIM,CRATCHIT FAMILY,75c85bf5c25940078ad81ae490356103,9.0,"Tiny Tim is the youngest member of the Cratchit family, whose health and spirit are central to the family's Christmas celebration",f6f69b1df9af4c01834f8ca204e26a68,231,10,8,18,"{'human_readable_id': 231, 'source': 'TINY TIM', 'target': 'CRATCHIT FAMILY', 'description': ""Tiny Tim is the youngest member of the Cratchit family, whose health and spirit are central to the family's Christmas celebration"", 'rank': 18}"
TINY TIM,PETER,a23d8b741a234d5a8bc0169d8317ed7c,8.0,"Peter is the brother of Tiny Tim, sharing a bond of love and concern for his well-being",1690f3cd9c324d06baf94cdfa0d22aab,232,10,2,12,"{'human_readable_id': 232, 'source': 'TINY TIM', 'target': 'PETER', 'description': 'Peter is the brother of Tiny Tim, sharing a bond of love and concern for his well-being', 'rank': 12}"
TINY TIM,MR. SCROOGE,02fc0754817049b0bde37e65e68ecf0d,14.0,Mr. Scrooge reflects on Tiny Tim's kind spirit and the impact of his potential death on the Cratchit family,1e5d6680637e407caeada83abe186569,233,10,6,16,"{'human_readable_id': 233, 'source': 'TINY TIM', 'target': 'MR. SCROOGE', 'description': ""Mr. Scrooge reflects on Tiny Tim's kind spirit and the impact of his potential death on the Cratchit family"", 'rank': 16}"
TINY TIM,GOD,70c8f8cc0b92454e935ca45c6afa6899,4.0,"Tiny Tim's famous line ""God bless Us, Every One!"" reflects the themes of hope and goodwill associated with the holiday season",af05331f4a1a4f74bfb46c700cbf9275,234,10,1,11,"{'human_readable_id': 234, 'source': 'TINY TIM', 'target': 'GOD', 'description': 'Tiny Tim\'s famous line ""God bless Us, Every One!"" reflects the themes of hope and goodwill associated with the holiday season', 'rank': 11}"
SCROOGE'S NIECE,SCROOGE'S NIECE'S SISTERS,0035feb6a90044b293c7e244ee65c034,7.0,Scrooge's niece's sisters express the same opinion as Scrooge's niece regarding Scrooge's behavior and advocate for family unity,8727b4734d2849bea2ad3bb31f5c4e21,235,4,1,5,"{'human_readable_id': 235, 'source': ""SCROOGE'S NIECE"", 'target': ""SCROOGE'S NIECE'S SISTERS"", 'description': ""Scrooge's niece's sisters express the same opinion as Scrooge's niece regarding Scrooge's behavior and advocate for family unity"", 'rank': 5}"
LIGHTHOUSE,SHIP,01b8e0bc5dd24721b53cce9bdb814934,1.0,"The lighthouse serves as a guiding light for the ship, symbolizing hope in the darkness",39547542a64b49cfaaa8cae9469fa45c,236,1,2,3,"{'human_readable_id': 236, 'source': 'LIGHTHOUSE', 'target': 'SHIP', 'description': 'The lighthouse serves as a guiding light for the ship, symbolizing hope in the darkness', 'rank': 3}"
OLD WOMAN,OLD MAN,86a43a3fa6dc4812babc605ee81191c2,7.0,"The old man and woman are partners, celebrating Christmas together with their family",39547542a64b49cfaaa8cae9469fa45c,237,2,2,4,"{'human_readable_id': 237, 'source': 'OLD WOMAN', 'target': 'OLD MAN', 'description': 'The old man and woman are partners, celebrating Christmas together with their family', 'rank': 4}"
TOPPER,SCROOGE'S NIECE'S SISTER,fb7eed67bca54cdba6c98057cbb75a34,6.0,Topper shows romantic interest in Scrooge's niece's sister during the family gathering,8727b4734d2849bea2ad3bb31f5c4e21,238,3,1,4,"{'human_readable_id': 238, 'source': 'TOPPER', 'target': ""SCROOGE'S NIECE'S SISTER"", 'description': ""Topper shows romantic interest in Scrooge's niece's sister during the family gathering"", 'rank': 4}"
BUSINESS MEN,DECEASED INDIVIDUAL,71b5c53c431b42fc8f8b8a849eefab89,5.0,The Business Men discuss the death of the Deceased Individual with indifference,e7e9ce0a599e4bf78a0d034b7de5bf9b,239,3,1,4,"{'human_readable_id': 239, 'source': 'BUSINESS MEN', 'target': 'DECEASED INDIVIDUAL', 'description': 'The Business Men discuss the death of the Deceased Individual with indifference', 'rank': 4}"
